H-AF
-1.5637927083342138
-1.5747326520435214
-0.524498055950005
0.4382169904690524
-0.06502042015909117
-0.7323569864268467
-1.4325133838225241
1.3134124872136494
-0.18535980096147342
0.7882951891668908
0.055318960643291094
-1.1152550162526078
-0.5682578307872347
-0.8089365923919984
0.4710368215969744
0.055318960643291094
0.5038566527248973
-0.8526963672292289
0.6460759209458941
-0.5901377182058491
-1.4434533275318318
-0.6338974930430796
0.9852141759344256
-0.2181796320893955
-0.1744198572521658
1.5103314739811835
-1.334053890438757
-1.6731921454272884
-0.360398900310393
-0.021260645321861466
-0.7651768175547687
0.5694963149807415
0.1865982851549802
-0.03220058903116908
-0.8089365923919984
0.21941811628290306
0.033439073224675854
0.8867546825506586
-0.010320701612553844
0.9633342885158104
0.32881755337597773
-0.8089365923919984
-0.7104770990082314
-0.6338974930430796
0.1865982851549802
-1.3121740030201419
1.039913894480963
0.46009687788766684
0.46009687788766684
2.210487871376861
2.341767195888551
2.122968321702402
2.177668040248939
